,name,postcode,borough,latitude,longitude,price,rating,popularity,number_of_crimes,number_of_metro,number_of_police,distance_metro,distance_police,metro,police
734,King George V,IG2 6SX,London Borough of Redbridge,51.578352,0.070939,1.0,6.1,0.9845652426958444,123,1,0.0,377.5631439234642,1286.587359560436,1,0
735,The Nightingale,E11 2EY,London Borough of Redbridge,51.582074,0.028219,1.0,5.9,0.9379303922709812,35,1,0.0,527.9692674912596,690.6906948237835,0,0
736,The Walnut Tree,E11 1HH,London Borough of Waltham Forest,51.569823,0.012751,1.0,6.1,0.9681503899429637,91,1,2.0,408.32503110871,181.8367873583238,1,1
737,Railway Bell,E18 1JJ,London Borough of Redbridge,51.591844,0.028056,1.0,5.8,0.9735490629728786,48,1,0.0,120.47378212391752,1729.3842965322056,1,0
738,The Dysart Arms,TW10 7AA,London Borough of Richmond upon Thames,51.446493,-0.301737,1.0,8.2,0.3730089628681178,10,0,0.0,1864.619431240032,1350.0591425143296,0,0
739,Barmy Arms,TW1 3DU,London Borough of Richmond upon Thames,51.446355,-0.32598,1.0,8.1,0.9546292631824002,77,0,3.0,2521.713854762816,178.44312092495522,0,1
740,The White Cross,TW9 1TH,London Borough of Richmond upon Thames,51.458958,-0.308399,1.0,8.3,0.9813316261203584,62,0,1.0,664.8611184505027,255.1955905811783,0,1
741,The Old Ship,TW9 1ND,London Borough of Richmond upon Thames,51.459746,-0.306642,1.0,8.3,0.983338377371668,70,0,1.0,519.5939404762279,131.4541268699067,0,1
742,The Eel Pie,TW1 3NJ,London Borough of Richmond upon Thames,51.447035,-0.326486,1.0,7.9,0.9198300547084158,80,0,3.0,2489.000893306937,137.12789671701043,0,1
743,The White Swan,TW9 1PG,London Borough of Richmond upon Thames,51.46138,-0.310964,1.0,8.4,0.9440135025026192,25,0,1.0,659.4528638291202,477.5023249386514,0,1
744,Roebuck,TW10 6RN,London Borough of Richmond upon Thames,51.452393,-0.29845,1.0,7.9,0.9583377953672448,14,0,0.0,1216.2673330457244,900.218952883011,0,0
745,"The Prince Albert, Twickenham",TW2 5QB,London Borough of Richmond upon Thames,51.442051,-0.344408,1.0,8.1,0.9535164707251776,33,0,0.0,3574.668292456472,1000.1244966433068,0,0
746,The Rifleman,TW2 5EL,London Borough of Richmond upon Thames,51.440156,-0.348845,1.0,8.1,0.9623396577813992,45,0,0.0,3657.0231073708737,1364.8982056902544,0,0
747,Watermans Arms,TW9 1TJ,London Borough of Richmond upon Thames,51.459128,-0.307106,1.0,7.7,0.8891002211616809,72,0,1.0,593.8015877876402,163.64792484745757,0,1
748,The Orange Tree,TW9 2NQ,London Borough of Richmond upon Thames,51.464215,-0.301563,2.0,7.8,0.9756233267372832,78,1,4.0,92.91168534220084,26.501474001196858,1,1
749,The White Horse,TW10 6DF,London Borough of Richmond upon Thames,51.461495,-0.296157,1.0,7.7,0.9666348504248632,77,1,4.0,365.3523129069301,409.9397147670499,1,1
750,Cricketers Richmond,TW9 1LX,London Borough of Richmond upon Thames,51.460527,-0.30617,1.0,7.7,0.9646071470143172,85,1,1.0,431.86689136306114,152.24463809679986,1,1
751,The Mitre,TW9 1UY,London Borough of Richmond upon Thames,51.463177,-0.291571,1.0,7.8,0.9651099988359912,34,0,0.0,626.7959565803341,625.6270899059307,0,0
752,The Victoria Inn,TW10 6UB,London Borough of Richmond upon Thames,51.457281,-0.303828,1.0,7.4,0.9611546967756956,67,0,1.0,695.2229526368799,250.9990859052596,0,1
753,The Shaftesbury,TW9 2PN,London Borough of Richmond upon Thames,51.465746,-0.29899,1.0,7.5,0.9593155627982772,56,1,4.0,299.85069251122553,215.59449752393596,1,1
754,The William Webb Ellis,TW1 3RR,London Borough of Richmond upon Thames,51.447643,-0.328499,1.0,6.9,0.9772203468746362,87,0,3.0,2538.7402278668515,55.367978898522935,0,1
755,The Fox & Duck,TW10 7AD,London Borough of Richmond upon Thames,51.444926,-0.302775,1.0,6.4,0.966856012105692,10,0,0.0,2042.724346701943,1175.943242639789,0,0
756,The Angel & Crown,TW9 1JL,London Borough of Richmond upon Thames,51.460511,-0.304258,1.0,6.6,0.979394715399837,105,1,5.0,359.5618179232548,123.34349662262689,1,1
757,The Lass O' Richmond Hill,TW10 6JJ,London Borough of Richmond upon Thames,51.451556,-0.295569,2.0,6.4,0.936840879990688,14,0,0.0,1346.270837935053,884.434401745392,0,0
758,St Margarets Twickenham,TW1 2LJ,London Borough of Richmond upon Thames,51.4547,-0.319207,1.0,6.4,0.9526737283203351,15,0,0.0,1535.768660879116,1019.7679124162908,0,0
759,George Twickenham,TW1 3SN,London Borough of Richmond upon Thames,51.446214,-0.328903,1.0,6.3,0.9294680479571644,78,0,3.0,2670.5734259296114,76.00004051595016,0,1
760,One Kew Road,TW9 2NQ,London Borough of Richmond upon Thames,51.463365,-0.302351,1.0,6.3,0.963552554999418,88,1,5.0,23.25605360544081,134.0480767775223,1,1
761,Triple Crown Inn,TW9 2SS,London Borough of Richmond upon Thames,51.465499,-0.301886,1.0,6.0,0.7661576067978116,69,1,4.0,230.0142610043084,122.1696792596429,1,1
762,The Sun Inn,TW9 2RG,London Borough of Richmond upon Thames,51.464016,-0.302324,1.0,5.9,0.9460086136654638,79,1,4.0,67.94007530044799,77.81139930210506,1,1
763,The Railway Tavern,TW9 1DN,London Borough of Richmond upon Thames,51.46255,-0.302385,1.0,5.7,0.9826492841345594,96,1,5.0,101.10682274733024,206.78818181891947,1,1
764,The Waldegrave Arms,TW11 8LX,London Borough of Richmond upon Thames,51.432862,-0.338325,1.0,5.4,0.8913746944476778,18,0,0.0,4228.514170517413,926.4690186155468,0,0
765,The Sun,SM5 2HU,London Borough of Sutton,51.367129,-0.164198,1.0,8.6,0.9205563962286112,51,0,0.0,4436.171797607514,1147.5709584964193,0,0
766,The Hope,SM5 2PR,London Borough of Sutton,51.367098,-0.167139,1.0,8.0,0.932960074496566,38,0,0.0,4345.922567356638,944.060411593678,0,0
767,Shinner & Sudtone,SM1 1HR,London Borough of Sutton,51.361774,-0.192548,1.0,8.0,0.9201187289023396,180,0,1.0,4500.107380487624,148.33145766507894,0,1
768,The Windsor Castle,SM5 3PT,London Borough of Sutton,51.362634,-0.168742,1.0,6.8,0.9442765685019208,23,0,0.0,4753.912990558753,916.7937594127354,0,0
769,The Railway Tavern,SM5 2HG,London Borough of Sutton,51.370061,-0.166352,1.0,6.9,0.942267489232918,57,0,0.0,4078.326244216189,1082.6393165082766,0,0
770,The Little Windsor,SM1 4BY,London Borough of Sutton,51.363997,-0.186822,1.0,6.6,0.940316610406239,128,0,2.0,4284.796276627407,399.2339724057247,0,1
771,Sutton Arms,SM1 1EZ,London Borough of Sutton,51.361741,-0.192112,1.0,6.4,0.9151484111279246,177,0,1.0,4504.832854435696,119.16436560844949,0,1
772,Whispering Moon,SM6 8QF,London Borough of Sutton,51.360186,-0.149495,1.0,6.4,0.9241299033872656,116,0,2.0,5625.733618131297,285.9649321683624,0,1
773,Star Wallington,SM6 0DE,London Borough of Sutton,51.361397,-0.150223,1.0,6.2,0.8371202421138401,103,0,1.0,5485.81032064704,421.0211579689926,0,1
774,O'Neill's Sutton,SM1 1DJ,London Borough of Sutton,51.360871,-0.192181,1.0,6.1,0.4195623326737283,166,0,1.0,4601.325953138359,120.58405522526422,0,1
775,Gander Inn,SM1 2UE,London Borough of Sutton,51.370808,-0.209925,1.0,6.4,0.9733162612035852,33,0,1.0,3651.619010092079,312.28565121606863,0,1
776,The Old Bank,SM1 1HN,London Borough of Sutton,51.359989,-0.191343,1.0,5.9,0.9225747875683856,157,0,1.0,4701.7723370638,152.57801497513643,0,1
777,Moon on the Hill,SM1 1DZ,London Borough of Sutton,51.36185,-0.193233,1.0,5.3,0.95552554999418,177,0,1.0,4490.405610641951,195.8405460589593,0,1
778,The California,SM2 5SU,London Borough of Sutton,51.343858,-0.197798,1.0,5.1,0.953714352229077,25,0,0.0,6493.823808846524,2000.4931060202696,0,0
779,The Mayflower,SE16 4NF,London Borough of Southwark,51.501798,-0.053581,2.0,9.2,0.9721219881271098,64,0,0.0,143.39233501128174,654.0426959419563,1,0
780,The Grapes,E14 8BP,London Borough of Tower Hamlets,51.508799,-0.034028,2.0,8.7,0.9724106623210336,50,0,0.0,1136.5842696070797,1718.309868666125,0,0
781,The Prince Arthur,N1 6EB,London Borough of Hackney,51.527436,-0.085398,1.0,7.9,0.928844139215458,394,1,2.0,202.12050085605227,226.5338148652659,1,1
782,The Miller,SE1 3SS,London Borough of Southwark,51.502132,-0.087614,2.0,7.5,0.9804493074147363,257,2,1.0,406.83653090127535,329.9558207473188,1,1
783,The Exmouth Arms,EC1R 4QL,London Borough of Islington,51.525782,-0.10967,2.0,8.2,0.9822139448259808,137,0,0.0,679.6367421610311,646.1063319376971,0,0
784,Lord Nelson,SE1 0LR,London Borough of Southwark,51.503386,-0.10269,1.0,7.8,0.9762961238505412,127,1,0.0,153.2150900112853,635.9028737490211,1,0
